"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"136","Basin","ZONE 4","Lead_PEC_Category","0",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"137","Basin","ZONE 4","Lead_PEC_Category","Total",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"138","Basin","ZONE 5","Lead_PEC_Category","0",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"139","Basin","ZONE 5","Lead_PEC_Category","Total",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"140","Basin","ZONE 6","Lead_PEC_Category","0",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"141","Basin","ZONE 6","Lead_PEC_Category","Total",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"142","Combined","All Basins","Mercury_PEC_Category","0",80,98.8240092833527,1.04061033571549,96.7844505034102,100,203313.713382976,4778.04827314628,193948.910851216,212678.515914737
"143","Combined","All Basins","Mercury_PEC_Category","1",1,1.17599071664726,1.04061033571549,0,3.21554949658976,2419.40234199482,2139.86508978318,0,6613.46084974442
"144","Combined","All Basins","Mercury_PEC_Category","Total",81,100,0,100,100,205733.115724971,4265.02673749143,197373.816926388,214092.414523555
"145","Basin","ZONE 1","Mercury_PEC_Category","0",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"146","Basin","ZONE 1","Mercury_PEC_Category","Total",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"147","Basin","ZONE 2","Mercury_PEC_Category","0",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"148","Basin","ZONE 2","Mercury_PEC_Category","Total",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"149","Basin","ZONE 3","Mercury_PEC_Category","0",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"150","Basin","ZONE 3","Mercury_PEC_Category","Total",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"151","Basin","ZONE 4","Mercury_PEC_Category","0",13,92.9300395578802,6.25606461430625,80.6683782288845,100,31801.4728920596,2157.79072804364,27572.2807789196,36030.6650051996
"152","Basin","ZONE 4","Mercury_PEC_Category","1",1,7.06996044211979,6.25606461430624,0,19.3316217711155,2419.40234199482,2139.86508978318,0,6613.46084974442
"153","Basin","ZONE 4","Mercury_PEC_Category","Total",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"154","Basin","ZONE 5","Mercury_PEC_Category","0",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
