"","Type","Subpopulation","Indicator","Value","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"40","Combined","All Basins","Water_Temperature",29.2,50,47.5489271215561,4.45882582596108,38.8097890893353,56.2880651537768,142229.363359051,13377.853615084,116009.252083038,168449.474635065
"41","Combined","All Basins","Water_Temperature",29.4,52,48.9185369503846,4.35681556102246,40.3793353634969,57.4577385372723,146326.169444846,13084.3373702911,120681.339437504,171970.999452188
"42","Combined","All Basins","Water_Temperature",29.43,53,49.2903694138658,4.36192058577194,40.7411621623289,57.8395766654026,147438.402627772,13101.6845725786,121759.572728714,173117.232526831
"43","Combined","All Basins","Water_Temperature",29.5,56,65.4489682301861,10.7236028200273,44.4310929184203,86.4668435419518,195772.347504053,37940.964865266,121409.422829432,270135.272178674
"44","Combined","All Basins","Water_Temperature",29.52,57,65.8208006936672,10.7257718524589,44.7986741564544,86.84292723088,196884.580686979,37947.0367215745,122509.755392674,271259.405981284
"45","Combined","All Basins","Water_Temperature",29.6,58,66.9082672804873,10.7215850534571,45.8943467185284,87.9221878424462,200137.433899046,37926.6079249267,125802.648310418,274472.219487673
"46","Combined","All Basins","Water_Temperature",29.63,60,67.497964932865,10.7204697968996,46.4862302335925,88.5096996321376,201901.350074433,37923.3798765806,127572.891344304,276229.808804562
"47","Combined","All Basins","Water_Temperature",29.636,61,69.6884296795871,10.5439116123848,49.0227426631393,90.3541166960349,208453.514870712,37367.2284403369,135215.092925571,281691.936815853
"48","Combined","All Basins","Water_Temperature",29.69,62,70.0602621430683,10.5404025875728,49.4014526888727,90.7190715972638,209565.748053639,37359.2336415826,136342.99562612,282788.500481158
"49","Combined","All Basins","Water_Temperature",29.7,63,84.450414988119,3.9098947068424,76.7871621793641,92.1136677968739,252609.879681651,44033.5904441596,166305.628301111,338914.131062191
"50","Combined","All Basins","Water_Temperature",29.8,65,86.0680835611944,3.81118469572458,78.598298819144,93.5378683032448,257448.68436564,43953.6653685597,171301.083254738,343596.285476543
"51","Combined","All Basins","Water_Temperature",29.9,67,86.1888182958358,3.81074137987389,78.7199024368865,93.6577341547851,257809.828674942,43953.3974067858,171662.752759466,343956.904590419
"52","Combined","All Basins","Water_Temperature",30,68,86.2926301745044,3.81010889352677,78.8249539660162,93.7603063829927,258120.352977087,43952.9070470136,171974.238149104,344266.46780507
"53","Combined","All Basins","Water_Temperature",30.054,69,89.2184849496203,2.83349330402532,83.6649401232953,94.7720297759453,266872.232086408,43513.5544155194,181587.232592666,352157.23158015
"54","Combined","All Basins","Water_Temperature",30.14,70,89.5903174131015,2.82164850783841,84.059987960707,95.120646865496,267984.465269335,43508.1037266963,182710.148929377,353258.781609292
"55","Combined","All Basins","Water_Temperature",30.2,72,89.7109581513622,2.82004412582986,84.183773229922,95.2381430728025,268345.328414661,43507.2356220185,183072.713528607,353617.943300716
"56","Combined","All Basins","Water_Temperature",30.3,73,90.9984256444149,2.75073734690823,85.6070795135455,96.3897717752843,272196.428596464,43475.2478053937,186986.508678938,357406.34851399
"57","Combined","All Basins","Water_Temperature",30.361,74,93.1888903911369,2.04479762134475,89.181160697628,97.1966200846458,278748.593392744,43100.2854704953,194273.586147178,363223.600638309
"58","Combined","All Basins","Water_Temperature",30.6,75,94.276356977957,1.86486042142009,90.6212977157794,97.9314162401346,282001.44660481,43009.2960449294,197704.775356327,366298.117853293
"59","Combined","All Basins","Water_Temperature",30.8,77,94.3102026899024,1.86467284996328,90.6555110610248,97.9648943187801,282102.686619125,43009.3085896537,197805.990783434,366399.382454815
"60","Combined","All Basins","Water_Temperature",30.9,79,94.6090581898334,1.87289292488867,90.9382555101517,98.279860869515,282996.629554637,43012.2483998527,198694.171796836,367299.087312439
"61","Combined","All Basins","Water_Temperature",31.2,80,95.8811640440138,1.54976581322059,92.84367886563,98.9186492223976,286801.77967512,42889.9777148892,202738.968056212,370864.591294028
"62","Combined","All Basins","Water_Temperature",31.26,81,96.1859724970534,1.5241610248679,93.1986717816726,99.1732732124341,287713.529210739,42880.8155469541,203668.675111004,371758.383310474
"63","Combined","All Basins","Water_Temperature",31.4,82,97.004975925846,1.34809319280479,94.362761820145,99.647190031547,290163.349707599,42828.4323720744,206221.164744023,374105.534671174
"64","Combined","All Basins","Water_Temperature",31.41,83,97.2870025661848,1.3393989527472,94.6618288578697,99.9121762745,291006.953799929,42825.371251763,207070.768521917,374943.139077942
"65","Combined","All Basins","Water_Temperature",31.47,84,97.5946735782238,1.33374471263594,94.9805819768866,100,291927.265882986,42824.7343754893,207992.328859532,375862.202906439
"66","Combined","All Basins","Water_Temperature",31.6,85,97.8767002185626,1.31215132579895,95.3049308777302,100,292770.869975316,42818.2703647671,208848.602180074,376693.137770559
"67","Combined","All Basins","Water_Temperature",31.9,86,97.8935290781547,1.31203777710368,95.3219822886755,100,292821.208818498,42818.2460829237,208898.988614795,376743.429022202
"68","Combined","All Basins","Water_Temperature",32.3,87,99.1809965712074,0.665056898276974,97.8775090029146,100,296672.309000301,42705.6573581793,212970.758642162,380373.859358441
"69","Combined","All Basins","Water_Temperature",32.4,88,100,0,100,100,299122.129497161,42659.6092884067,215510.831697333,382733.427296988
"70","Basin","ZONE 1","Water_Temperature",25.3,0,0,0,0,0,0,0,0,0
"71","Basin","ZONE 1","Water_Temperature",26.3,0,0,0,0,0,0,0,0,0
"72","Basin","ZONE 1","Water_Temperature",26.4,0,0,0,0,0,0,0,0,0
"73","Basin","ZONE 1","Water_Temperature",26.5,0,0,0,0,0,0,0,0,0
"74","Basin","ZONE 1","Water_Temperature",26.741,0,0,0,0,0,0,0,0,0
"75","Basin","ZONE 1","Water_Temperature",26.88,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"76","Basin","ZONE 1","Water_Temperature",26.9,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"77","Basin","ZONE 1","Water_Temperature",27,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"78","Basin","ZONE 1","Water_Temperature",27.106,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"79","Basin","ZONE 1","Water_Temperature",27.223,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"80","Basin","ZONE 1","Water_Temperature",27.28,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"81","Basin","ZONE 1","Water_Temperature",27.3,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"82","Basin","ZONE 1","Water_Temperature",27.357,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"83","Basin","ZONE 1","Water_Temperature",27.501,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"84","Basin","ZONE 1","Water_Temperature",27.513,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"85","Basin","ZONE 1","Water_Temperature",27.57,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"86","Basin","ZONE 1","Water_Temperature",27.6,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"87","Basin","ZONE 1","Water_Temperature",27.694,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"88","Basin","ZONE 1","Water_Temperature",27.7,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"89","Basin","ZONE 1","Water_Temperature",27.8,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"90","Basin","ZONE 1","Water_Temperature",27.898,1,6.4184659950291,5.34607105192917,0,16.8965727156024,911.749535619344,760.716046685341,0,2402.7255895843
"91","Basin","ZONE 1","Water_Temperature",27.97,2,12.8972099692706,5.51590089488349,2.08624287300672,23.7081770655345,1832.06161867566,789.602664741344,284.468833685768,3379.65440366554
"92","Basin","ZONE 1","Water_Temperature",28,2,12.8972099692706,5.51590089488349,2.08624287300672,23.7081770655345,1832.06161867566,789.602664741344,284.468833685768,3379.65440366554
"93","Basin","ZONE 1","Water_Temperature",28.1,2,12.8972099692706,5.51590089488349,2.08624287300672,23.7081770655345,1832.06161867566,789.602664741344,284.468833685768,3379.65440366554
"94","Basin","ZONE 1","Water_Temperature",28.2,2,12.8972099692706,5.51590089488349,2.08624287300672,23.7081770655345,1832.06161867566,789.602664741344,284.468833685768,3379.65440366554
"95","Basin","ZONE 1","Water_Temperature",28.285,2,12.8972099692706,5.51590089488349,2.08624287300672,23.7081770655345,1832.06161867566,789.602664741344,284.468833685768,3379.65440366554
"96","Basin","ZONE 1","Water_Temperature",28.4,2,12.8972099692706,5.51590089488349,2.08624287300672,23.7081770655345,1832.06161867566,789.602664741344,284.468833685768,3379.65440366554
"97","Basin","ZONE 1","Water_Temperature",28.5,2,12.8972099692706,5.51590089488349,2.08624287300672,23.7081770655345,1832.06161867566,789.602664741344,284.468833685768,3379.65440366554
"98","Basin","ZONE 1","Water_Temperature",28.52,3,17.7200041077328,7.02621594978095,3.94887389856126,31.4911343169044,2517.14436578939,981.309126817931,593.813819525793,4440.47491205298
"99","Basin","ZONE 1","Water_Temperature",28.6,3,17.7200041077328,7.02621594978095,3.94887389856126,31.4911343169044,2517.14436578939,981.309126817931,593.813819525793,4440.47491205298
"100","Basin","ZONE 1","Water_Temperature",28.69,3,17.7200041077328,7.02621594978095,3.94887389856126,31.4911343169044,2517.14436578939,981.309126817931,593.813819525793,4440.47491205298
"101","Basin","ZONE 1","Water_Temperature",28.7,3,17.7200041077328,7.02621594978095,3.94887389856126,31.4911343169044,2517.14436578939,981.309126817931,593.813819525793,4440.47491205298
"102","Basin","ZONE 1","Water_Temperature",28.759,3,17.7200041077328,7.02621594978095,3.94887389856126,31.4911343169044,2517.14436578939,981.309126817931,593.813819525793,4440.47491205298
"103","Basin","ZONE 1","Water_Temperature",28.785,3,17.7200041077328,7.02621594978095,3.94887389856126,31.4911343169044,2517.14436578939,981.309126817931,593.813819525793,4440.47491205298
"104","Basin","ZONE 1","Water_Temperature",28.88,4,25.5498198457886,9.81182034367456,6.31900534940905,44.7806343421681,3629.37754871599,1386.61944633771,911.653373631213,6347.10172380077
"105","Basin","ZONE 1","Water_Temperature",28.9,4,25.5498198457886,9.81182034367456,6.31900534940905,44.7806343421681,3629.37754871599,1386.61944633771,911.653373631213,6347.10172380077
"106","Basin","ZONE 1","Water_Temperature",28.955,4,25.5498198457886,9.81182034367456,6.31900534940905,44.7806343421681,3629.37754871599,1386.61944633771,911.653373631213,6347.10172380077
"107","Basin","ZONE 1","Water_Temperature",29,4,25.5498198457886,9.81182034367456,6.31900534940905,44.7806343421681,3629.37754871599,1386.61944633771,911.653373631213,6347.10172380077
"108","Basin","ZONE 1","Water_Temperature",29.1,4,25.5498198457886,9.81182034367456,6.31900534940905,44.7806343421681,3629.37754871599,1386.61944633771,911.653373631213,6347.10172380077
"109","Basin","ZONE 1","Water_Temperature",29.2,4,25.5498198457886,9.81182034367456,6.31900534940905,44.7806343421681,3629.37754871599,1386.61944633771,911.653373631213,6347.10172380077
"110","Basin","ZONE 1","Water_Temperature",29.4,4,25.5498198457886,9.81182034367456,6.31900534940905,44.7806343421681,3629.37754871599,1386.61944633771,911.653373631213,6347.10172380077
"111","Basin","ZONE 1","Water_Temperature",29.43,5,33.3796355838444,10.77069410249,12.269463054466,54.4898081132227,4741.6107316426,1541.74177757182,1719.85237414108,7763.36908914412
"112","Basin","ZONE 1","Water_Temperature",29.5,5,33.3796355838444,10.77069410249,12.269463054466,54.4898081132227,4741.6107316426,1541.74177757182,1719.85237414108,7763.36908914412
"113","Basin","ZONE 1","Water_Temperature",29.52,6,41.2094513219002,11.6891989909339,18.2990422915477,64.1198603522526,5853.8439145692,1684.5618866278,2552.16328704987,9155.52454208854
"114","Basin","ZONE 1","Water_Temperature",29.6,6,41.2094513219002,11.6891989909339,18.2990422915477,64.1198603522526,5853.8439145692,1684.5618866278,2552.16328704987,9155.52454208854
"115","Basin","ZONE 1","Water_Temperature",29.63,8,53.6269361107607,11.2264804243983,31.6234388057961,75.6304334157253,7617.7600899563,1610.24883859532,4461.73036016202,10773.7898197506
"116","Basin","ZONE 1","Water_Temperature",29.636,8,53.6269361107607,11.2264804243983,31.6234388057961,75.6304334157253,7617.7600899563,1610.24883859532,4461.73036016202,10773.7898197506
"117","Basin","ZONE 1","Water_Temperature",29.69,9,61.4567518488165,9.65545330856961,42.532411109612,80.381092588021,8729.99327288291,1412.61399406542,5961.3207204574,11498.6658253084
"118","Basin","ZONE 1","Water_Temperature",29.7,9,61.4567518488165,9.65545330856961,42.532411109612,80.381092588021,8729.99327288291,1412.61399406542,5961.3207204574,11498.6658253084
"119","Basin","ZONE 1","Water_Temperature",29.8,9,61.4567518488165,9.65545330856961,42.532411109612,80.381092588021,8729.99327288291,1412.61399406542,5961.3207204574,11498.6658253084
"120","Basin","ZONE 1","Water_Temperature",29.9,9,61.4567518488165,9.65545330856961,42.532411109612,80.381092588021,8729.99327288291,1412.61399406542,5961.3207204574,11498.6658253084
"121","Basin","ZONE 1","Water_Temperature",30,9,61.4567518488165,9.65545330856961,42.532411109612,80.381092588021,8729.99327288291,1412.61399406542,5961.3207204574,11498.6658253084
"122","Basin","ZONE 1","Water_Temperature",30.054,9,61.4567518488165,9.65545330856961,42.532411109612,80.381092588021,8729.99327288291,1412.61399406542,5961.3207204574,11498.6658253084
"123","Basin","ZONE 1","Water_Temperature",30.14,10,69.2865675868723,7.97033233582898,53.6650032638325,84.9081319099121,9842.22645580952,1233.34922744077,7424.90638966531,12259.5465219537
"124","Basin","ZONE 1","Water_Temperature",30.2,10,69.2865675868723,7.97033233582898,53.6650032638325,84.9081319099121,9842.22645580952,1233.34922744077,7424.90638966531,12259.5465219537
"125","Basin","ZONE 1","Water_Temperature",30.3,10,69.2865675868723,7.97033233582898,53.6650032638325,84.9081319099121,9842.22645580952,1233.34922744077,7424.90638966531,12259.5465219537
"126","Basin","ZONE 1","Water_Temperature",30.361,10,69.2865675868723,7.97033233582898,53.6650032638325,84.9081319099121,9842.22645580952,1233.34922744077,7424.90638966531,12259.5465219537
"127","Basin","ZONE 1","Water_Temperature",30.6,10,69.2865675868723,7.97033233582898,53.6650032638325,84.9081319099121,9842.22645580952,1233.34922744077,7424.90638966531,12259.5465219537
"128","Basin","ZONE 1","Water_Temperature",30.8,10,69.2865675868723,7.97033233582898,53.6650032638325,84.9081319099121,9842.22645580952,1233.34922744077,7424.90638966531,12259.5465219537
"129","Basin","ZONE 1","Water_Temperature",30.9,11,75.2253084014913,8.79183626489832,57.9936259643175,92.4569908386651,10685.8305481403,1332.36951301981,8074.4342885223,13297.2268077583
"130","Basin","ZONE 1","Water_Temperature",31.2,11,75.2253084014913,8.79183626489832,57.9936259643175,92.4569908386651,10685.8305481403,1332.36951301981,8074.4342885223,13297.2268077583
"131","Basin","ZONE 1","Water_Temperature",31.26,12,81.6437743965204,6.51126442790747,68.881930624005,94.4056181690358,11597.5800837596,994.666832376913,9648.06891568436,13547.0912518349
"132","Basin","ZONE 1","Water_Temperature",31.4,12,81.6437743965204,6.51126442790747,68.881930624005,94.4056181690358,11597.5800837596,994.666832376913,9648.06891568436,13547.0912518349
"133","Basin","ZONE 1","Water_Temperature",31.41,13,87.5825152111395,5.6600271376643,76.4890658697981,98.6759645524808,12441.1841760904,852.740001056266,10769.8444858435,14112.5238663374
"134","Basin","ZONE 1","Water_Temperature",31.47,14,94.061259185381,5.03327904537281,84.1962135323101,100,13361.4962591468,820.132299871947,11754.0664888397,14968.9260294538
"135","Basin","ZONE 1","Water_Temperature",31.6,15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"136","Basin","ZONE 1","Water_Temperature",31.9,15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"137","Basin","ZONE 1","Water_Temperature",32.3,15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"138","Basin","ZONE 1","Water_Temperature",32.4,15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"139","Basin","ZONE 2","Water_Temperature",25.3,0,0,0,0,0,0,0,0,0
"140","Basin","ZONE 2","Water_Temperature",26.3,1,5.64653817265826,4.684368620858,0,14.8277319598495,254.299674361327,209.251681889819,0,664.425434569805
"141","Basin","ZONE 2","Water_Temperature",26.4,1,5.64653817265826,4.684368620858,0,14.8277319598495,254.299674361327,209.251681889819,0,664.425434569805
"142","Basin","ZONE 2","Water_Temperature",26.5,1,5.64653817265826,4.684368620858,0,14.8277319598495,254.299674361327,209.251681889819,0,664.425434569805
"143","Basin","ZONE 2","Water_Temperature",26.741,1,5.64653817265826,4.684368620858,0,14.8277319598495,254.299674361327,209.251681889819,0,664.425434569805
"144","Basin","ZONE 2","Water_Temperature",26.88,1,5.64653817265826,4.684368620858,0,14.8277319598495,254.299674361327,209.251681889819,0,664.425434569805
"145","Basin","ZONE 2","Water_Temperature",26.9,2,12.1225454485335,7.19049961275709,0,26.2156657203866,545.955639673141,321.298935178822,0,1175.6899808947
"146","Basin","ZONE 2","Water_Temperature",27,2,12.1225454485335,7.19049961275709,0,26.2156657203866,545.955639673141,321.298935178822,0,1175.6899808947
"147","Basin","ZONE 2","Water_Temperature",27.106,2,12.1225454485335,7.19049961275709,0,26.2156657203866,545.955639673141,321.298935178822,0,1175.6899808947
"148","Basin","ZONE 2","Water_Temperature",27.223,2,12.1225454485335,7.19049961275709,0,26.2156657203866,545.955639673141,321.298935178822,0,1175.6899808947
"149","Basin","ZONE 2","Water_Temperature",27.28,2,12.1225454485335,7.19049961275709,0,26.2156657203866,545.955639673141,321.298935178822,0,1175.6899808947
"150","Basin","ZONE 2","Water_Temperature",27.3,3,19.0162920888498,9.42914198553794,0.535513392080963,37.4970707856187,856.425076371668,421.601898074947,30.1005403310447,1682.74961241229
"151","Basin","ZONE 2","Water_Temperature",27.357,3,19.0162920888498,9.42914198553794,0.535513392080963,37.4970707856187,856.425076371668,421.601898074947,30.1005403310447,1682.74961241229
"152","Basin","ZONE 2","Water_Temperature",27.501,3,19.0162920888498,9.42914198553794,0.535513392080963,37.4970707856187,856.425076371668,421.601898074947,30.1005403310447,1682.74961241229
"153","Basin","ZONE 2","Water_Temperature",27.513,3,19.0162920888498,9.42914198553794,0.535513392080963,37.4970707856187,856.425076371668,421.601898074947,30.1005403310447,1682.74961241229
"154","Basin","ZONE 2","Water_Temperature",27.57,3,19.0162920888498,9.42914198553794,0.535513392080963,37.4970707856187,856.425076371668,421.601898074947,30.1005403310447,1682.74961241229
"155","Basin","ZONE 2","Water_Temperature",27.6,4,25.492299364725,10.1973841672489,5.5057936603983,45.4788050690517,1148.08104168348,455.22821394395,255.850137606846,2040.31194576012
"156","Basin","ZONE 2","Water_Temperature",27.694,4,25.492299364725,10.1973841672489,5.5057936603983,45.4788050690517,1148.08104168348,455.22821394395,255.850137606846,2040.31194576012
"157","Basin","ZONE 2","Water_Temperature",27.7,5,32.387264252122,11.5889777407406,9.67328526263409,55.1012432416098,1458.60534382813,517.401199933639,444.517626400391,2472.69306125587
"158","Basin","ZONE 2","Water_Temperature",27.8,5,32.387264252122,11.5889777407406,9.67328526263409,55.1012432416098,1458.60534382813,517.401199933639,444.517626400391,2472.69306125587
"159","Basin","ZONE 2","Water_Temperature",27.898,5,32.387264252122,11.5889777407406,9.67328526263409,55.1012432416098,1458.60534382813,517.401199933639,444.517626400391,2472.69306125587
"160","Basin","ZONE 2","Water_Temperature",27.97,5,32.387264252122,11.5889777407406,9.67328526263409,55.1012432416098,1458.60534382813,517.401199933639,444.517626400391,2472.69306125587
"161","Basin","ZONE 2","Water_Temperature",28,5,32.387264252122,11.5889777407406,9.67328526263409,55.1012432416098,1458.60534382813,517.401199933639,444.517626400391,2472.69306125587
"162","Basin","ZONE 2","Water_Temperature",28.1,5,32.387264252122,11.5889777407406,9.67328526263409,55.1012432416098,1458.60534382813,517.401199933639,444.517626400391,2472.69306125587
"163","Basin","ZONE 2","Water_Temperature",28.2,5,32.387264252122,11.5889777407406,9.67328526263409,55.1012432416098,1458.60534382813,517.401199933639,444.517626400391,2472.69306125587
"164","Basin","ZONE 2","Water_Temperature",28.285,5,32.387264252122,11.5889777407406,9.67328526263409,55.1012432416098,1458.60534382813,517.401199933639,444.517626400391,2472.69306125587
"165","Basin","ZONE 2","Water_Temperature",28.4,7,46.1759757798353,12.5181333164793,21.6408853258649,70.7110662338057,2079.59908267131,557.725425190157,986.477336036312,3172.7208293063
"166","Basin","ZONE 2","Water_Temperature",28.5,9,59.5469479431074,11.8335598215843,36.3535968839019,82.740299002313,2681.77935012777,531.171730779863,1640.70188819343,3722.85681206211
"167","Basin","ZONE 2","Water_Temperature",28.52,9,59.5469479431074,11.8335598215843,36.3535968839019,82.740299002313,2681.77935012777,531.171730779863,1640.70188819343,3722.85681206211
"168","Basin","ZONE 2","Water_Temperature",28.6,9,59.5469479431074,11.8335598215843,36.3535968839019,82.740299002313,2681.77935012777,531.171730779863,1640.70188819343,3722.85681206211
"169","Basin","ZONE 2","Water_Temperature",28.69,9,59.5469479431074,11.8335598215843,36.3535968839019,82.740299002313,2681.77935012777,531.171730779863,1640.70188819343,3722.85681206211
"170","Basin","ZONE 2","Water_Temperature",28.7,10,66.4406945834238,11.0935039785646,44.6978263230854,88.1835628437622,2992.2487868263,497.447005856781,2017.27057112972,3967.22700252287
"171","Basin","ZONE 2","Water_Temperature",28.759,10,66.4406945834238,11.0935039785646,44.6978263230854,88.1835628437622,2992.2487868263,497.447005856781,2017.27057112972,3967.22700252287
"172","Basin","ZONE 2","Water_Temperature",28.785,10,66.4406945834238,11.0935039785646,44.6978263230854,88.1835628437622,2992.2487868263,497.447005856781,2017.27057112972,3967.22700252287
"173","Basin","ZONE 2","Water_Temperature",28.88,10,66.4406945834238,11.0935039785646,44.6978263230854,88.1835628437622,2992.2487868263,497.447005856781,2017.27057112972,3967.22700252287
"174","Basin","ZONE 2","Water_Temperature",28.9,10,66.4406945834238,11.0935039785646,44.6978263230854,88.1835628437622,2992.2487868263,497.447005856781,2017.27057112972,3967.22700252287
"175","Basin","ZONE 2","Water_Temperature",28.955,10,66.4406945834238,11.0935039785646,44.6978263230854,88.1835628437622,2992.2487868263,497.447005856781,2017.27057112972,3967.22700252287
"176","Basin","ZONE 2","Water_Temperature",29,11,72.8390980619339,9.98516262611516,53.2685389349728,92.409657188895,3280.40975754218,451.065172875191,2396.33826402648,4164.48125105789
"177","Basin","ZONE 2","Water_Temperature",29.1,11,72.8390980619339,9.98516262611516,53.2685389349728,92.409657188895,3280.40975754218,451.065172875191,2396.33826402648,4164.48125105789
"178","Basin","ZONE 2","Water_Temperature",29.2,11,72.8390980619339,9.98516262611516,53.2685389349728,92.409657188895,3280.40975754218,451.065172875191,2396.33826402648,4164.48125105789
"179","Basin","ZONE 2","Water_Temperature",29.4,12,79.3151053378091,8.41764699714959,62.8168203888242,95.8133902867941,3572.065722854,380.552616227084,2826.19630082642,4317.93514488158
"180","Basin","ZONE 2","Water_Temperature",29.43,12,79.3151053378091,8.41764699714959,62.8168203888242,95.8133902867941,3572.065722854,380.552616227084,2826.19630082642,4317.93514488158
"181","Basin","ZONE 2","Water_Temperature",29.5,12,79.3151053378091,8.41764699714959,62.8168203888242,95.8133902867941,3572.065722854,380.552616227084,2826.19630082642,4317.93514488158
"182","Basin","ZONE 2","Water_Temperature",29.52,12,79.3151053378091,8.41764699714959,62.8168203888242,95.8133902867941,3572.065722854,380.552616227084,2826.19630082642,4317.93514488158
"183","Basin","ZONE 2","Water_Temperature",29.6,12,79.3151053378091,8.41764699714959,62.8168203888242,95.8133902867941,3572.065722854,380.552616227084,2826.19630082642,4317.93514488158
"184","Basin","ZONE 2","Water_Temperature",29.63,12,79.3151053378091,8.41764699714959,62.8168203888242,95.8133902867941,3572.065722854,380.552616227084,2826.19630082642,4317.93514488158
"185","Basin","ZONE 2","Water_Temperature",29.636,12,79.3151053378091,8.41764699714959,62.8168203888242,95.8133902867941,3572.065722854,380.552616227084,2826.19630082642,4317.93514488158
"186","Basin","ZONE 2","Water_Temperature",29.69,12,79.3151053378091,8.41764699714959,62.8168203888242,95.8133902867941,3572.065722854,380.552616227084,2826.19630082642,4317.93514488158
"187","Basin","ZONE 2","Water_Temperature",29.7,12,79.3151053378091,8.41764699714959,62.8168203888242,95.8133902867941,3572.065722854,380.552616227084,2826.19630082642,4317.93514488158
"188","Basin","ZONE 2","Water_Temperature",29.8,12,79.3151053378091,8.41764699714959,62.8168203888242,95.8133902867941,3572.065722854,380.552616227084,2826.19630082642,4317.93514488158
"189","Basin","ZONE 2","Water_Temperature",29.9,13,86.2100702252061,7.66383414146436,71.1892313244475,100,3882.59002499865,346.799451314388,3202.87559056419,4562.3044594331
"190","Basin","ZONE 2","Water_Temperature",30,14,93.105035112603,6.1213847055135,81.1073415542823,100,4193.1143271433,277.784348009309,3648.66700957611,4737.56164471048
"191","Basin","ZONE 2","Water_Temperature",30.054,14,93.105035112603,6.1213847055135,81.1073415542823,100,4193.1143271433,277.784348009309,3648.66700957611,4737.56164471048
"192","Basin","ZONE 2","Water_Temperature",30.14,14,93.105035112603,6.1213847055135,81.1073415542823,100,4193.1143271433,277.784348009309,3648.66700957611,4737.56164471048
"193","Basin","ZONE 2","Water_Temperature",30.2,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"194","Basin","ZONE 2","Water_Temperature",30.3,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"195","Basin","ZONE 2","Water_Temperature",30.361,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"196","Basin","ZONE 2","Water_Temperature",30.6,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"197","Basin","ZONE 2","Water_Temperature",30.8,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"198","Basin","ZONE 2","Water_Temperature",30.9,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"199","Basin","ZONE 2","Water_Temperature",31.2,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"200","Basin","ZONE 2","Water_Temperature",31.26,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"201","Basin","ZONE 2","Water_Temperature",31.4,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"202","Basin","ZONE 2","Water_Temperature",31.41,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"203","Basin","ZONE 2","Water_Temperature",31.47,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"204","Basin","ZONE 2","Water_Temperature",31.6,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"205","Basin","ZONE 2","Water_Temperature",31.9,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"206","Basin","ZONE 2","Water_Temperature",32.3,15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
