"","FK_STATION","FK_RANDOM_SAMPLE_LOCATION","COLLECTION_DATE","SAMPLE_TYPE","MATRIX","Oxygen_Dissolved_Field","Oxygen_Dissolved_Field_VQ","Sample_Depth","Sample_Depth_VQ","Depth_Bottom_of_Waterbody_Sample_Site","Depth_Bottom_of_Waterbody_Sample_Site_VQ","Transparency_Secchi_Depth","Transparency_Secchi_Depth_VQ","Specific_Conductance_Field","Specific_Conductance_Field_VQ","pH_Field","pH_Field_VQ","Water_Temperature","Water_Temperature_VQ","Oxygen_Dissolved_Percent_Saturation","Oxygen_Dissolved_Percent_Saturation_VQ","Weather","Weather_VQ","Water_Level","Water_Level_VQ","Water_Sample_Collection_Device","Water_Sample_Collection_Device_VQ","Alkalinity_Total_as_CaCO3","Alkalinity_Total_as_CaCO3_VQ","Total_Dissolved_Solids_TDS_measured","Total_Dissolved_Solids_TDS_measured_VQ","Ammonia_Total_as_N","Ammonia_Total_as_N_VQ","NitrateNitrite_Total_as_N","NitrateNitrite_Total_as_N_VQ","Turbidity_Lab","Turbidity_Lab_VQ","Specific_Conductance_Lab","Specific_Conductance_Lab_VQ","Fluoride_Total","Fluoride_Total_VQ","Sulfate_Total","Sulfate_Total_VQ","Color_true","Color_true_VQ","Phosphorus_Total_as_P","Phosphorus_Total_as_P_VQ","Kjeldahl_Nitrogen_Total_as_N","Kjeldahl_Nitrogen_Total_as_N_VQ","Organic_Carbon_Total","Organic_Carbon_Total_VQ","Chloride_Total","Chloride_Total_VQ","Total_Suspended_Solids_TSS","Total_Suspended_Solids_TSS_VQ","Pheophytin_A_Monochromatic","Pheophytin_A_Monochromatic_VQ","Chlorophyll_A_Monochromatic","Chlorophyll_A_Monochromatic_VQ","Chlorophyll_A_Uncorrected_Trichromatic","Chlorophyll_A_Uncorrected_Trichromatic_VQ","Escherichia_Coli_Quanti_Tray","Escherichia_Coli_Quanti_Tray_VQ","Hardness_calculated_as_CACO3","Hardness_calculated_as_CACO3_VQ","Calcium_Total","Calcium_Total_VQ","Barium_Total","Barium_Total_VQ","Manganese_Total","Manganese_Total_VQ","Molybdenum_total","Molybdenum_total_VQ","Lead_Total","Lead_Total_VQ","Beryllium_Total","Beryllium_Total_VQ","Antimony_Total","Antimony_Total_VQ","Copper_Total","Copper_Total_VQ","Nickel_Total","Nickel_Total_VQ","Iron_Total","Iron_Total_VQ","Zinc_Total","Zinc_Total_VQ","Selenium_Total","Selenium_Total_VQ","Sodium_Total","Sodium_Total_VQ","Cadmium_Total","Cadmium_Total_VQ","Chromium_Total","Chromium_Total_VQ","Silver_Total","Silver_Total_VQ","Arsenic_Total","Arsenic_Total_VQ","Thallium_Total","Thallium_Total_VQ","Aluminum_Total","Aluminum_Total_VQ","Magnesium_Total","Magnesium_Total_VQ","Potassium_Total","Potassium_Total_VQ","Mercury_Sediments","Mercury_Sediments_VQ","Antimony_Sediments","Antimony_Sediments_VQ","Zinc_Sediments","Zinc_Sediments_VQ","Iron_Sediments","Iron_Sediments_VQ","Chromium_Sediments","Chromium_Sediments_VQ","Aluminum_Sediments","Aluminum_Sediments_VQ","Silver_Sediments","Silver_Sediments_VQ","Nickel_Sediments","Nickel_Sediments_VQ","Manganese_Sediments","Manganese_Sediments_VQ","Selenium_Sediments","Selenium_Sediments_VQ","Beryllium_Sediments","Beryllium_Sediments_VQ","Sediment_Sample_Collection_Device","Sediment_Sample_Collection_Device_VQ","Sediment_Collection_Area","Sediment_Collection_Area_VQ","Sediment_Type","Sediment_Type_VQ","Sediment_Odor","Sediment_Odor_VQ","Sediment_Color","Sediment_Color_VQ","Sediment_Grabs","Sediment_Grabs_VQ","Arsenic_Sediments","Arsenic_Sediments_VQ","Molybdenum_Sediments","Molybdenum_Sediments_VQ","Lead_Sediments","Lead_Sediments_VQ","Copper_Sediments","Copper_Sediments_VQ","Cadmium_Sediments","Cadmium_Sediments_VQ","Phosphorus_Total_as_P__Sediments","Phosphorus_Total_as_P__Sediments_VQ","Organic_Carbon_Sediments","Organic_Carbon_Sediments_VQ","Total_Kjeldahl_Nitrogen_Total_as_N","Total_Kjeldahl_Nitrogen_Total_as_N_VQ","Carbon_Total_Sediments","Carbon_Total_Sediments_VQ","Inorganic_Carbon_Sediments","Inorganic_Carbon_Sediments_VQ","Salinity_ppt","Salinity_ppt_VQ","BLOOM_ID","BLOOM_ID_VQ"
"168",56177,"Z4-LL-13011",2019-05-08 10:46:00,"BOTTOM","WATER",2.3,"J",2.5,NA,NA,NA,NA,NA,236,NA,6.81,NA,26.08,NA,21.2,"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",56177,"Z4-LL-13011",2019-05-08 10:55:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,1.4,"I",178,NA,8330,NA,42,NA,34000,NA,0.113,NA,14,"I",88.4,NA,5.4,NA,0.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,21,NA,5.75,NA,89.9,NA,230,NA,0.97,NA,2500,NA,31,NA,30000,NA,31,NA,0.12,"U",NA,NA,NA,NA
"170",0,NA,2019-05-08 11:25:00,"FIELD BLANK","WATER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,"U",15,"U",0.002,"U",0.005,"I",0.1,"U",2,"U",0.035,"U",0.2,"U",2.5,"U",0.002,"U",0.08,"U",0.5,"U",0.2,"U",2,"U",NA,NA,NA,NA,NA,NA,1,"UQ",0.35,"U",0.075,"U",1,"U",1,"U",0.15,"U",0.2,"U",0.01,"U",0.05,"U",0.4,"U",0.5,"U",30,"U",5,"U",0.2,"U",0.5,"U",0.02,"U",0.4,"U",0.01,"U",0.05,"U",0.1,"U",5,"U",0.04,"U",0.3,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",56171,"Z4-LL-13003",2019-05-15 09:00:00,"PRIMARY","WATER",7.35,NA,0.3,NA,8,NA,0.5,NA,282.6,NA,7.65,NA,27,NA,92.2,NA,NA,NA,NA,NA,NA,NA,32,"A",160,NA,0.003,"I",0.004,"IG",2.7,NA,288,"A",0.21,NA,47,NA,6.2,NA,0.019,NA,0.88,NA,7,NA,31,NA,4,"I",2.1,"U",20,NA,21,NA,5.2,"Q",80.3,NA,16.1,NA,8.3,NA,27.9,NA,0.4,"I",0.2,"U",0.01,"U",0.19,"I",0.65,"I",0.5,"U",30,"U",5,"U",0.2,"U",17.1,NA,0.02,"U",0.4,"U",0.01,"U",2.51,NA,0.1,"U",19,"I",9.77,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",56171,"Z4-LL-13003",2019-05-15 09:01:00,"BOTTOM","WATER",7.44,NA,7.5,NA,NA,NA,NA,NA,282.7,NA,7.96,NA,27.1,NA,93.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",56171,"Z4-LL-13003",2019-05-15 09:10:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,0.76,"I",92,NA,3930,NA,37,NA,28500,NA,0.115,NA,13,"I",51.4,NA,7.1,NA,0.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9.08,NA,1.88,NA,68.2,NA,99.9,NA,0.83,NA,2400,"Q",27,NA,25000,NA,27,NA,0.12,"U",NA,NA,NA,NA
"174",56181,"Z4-LL-13015",2019-05-15 11:30:00,"PRIMARY","WATER",7.69,NA,0.3,NA,2.6,NA,0.5,NA,260.7,NA,7.82,NA,28.1,NA,98.4,NA,NA,NA,NA,NA,NA,NA,63,NA,154,"A",0.004,"I",0.006,"IG",4.4,NA,265,NA,0.23,NA,18,"A",14,NA,0.035,NA,1,NA,8.4,NA,28,"A",11,"A",4.5,"U",26,NA,27,NA,15.8,"Q",85.1,NA,25.7,NA,24,NA,15.6,NA,0.54,"I",0.23,"I",0.01,"U",0.18,"I",0.71,"I",0.5,"U",30,"U",5,"U",0.2,"U",17.5,NA,0.02,"U",0.4,"U",0.01,"U",2.1,NA,0.1,"U",31,NA,5.12,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",56181,"Z4-LL-13015",2019-05-15 11:31:00,"BOTTOM","WATER",0.46,NA,2.1,NA,NA,NA,NA,NA,276.2,NA,7.63,NA,27.2,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",56181,"Z4-LL-13015",2019-05-15 11:40:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,1.3,"I",232,NA,5500,NA,33,NA,15300,NA,3.45,NA,10,"I",263,NA,5.2,NA,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,14.1,NA,3.17,NA,108,NA,73.4,NA,1.1,NA,860,NA,41,NA,31000,NA,41,NA,0.12,"U",NA,NA,NA,NA
"177",56174,"Z4-LL-13008",2019-05-15 12:25:00,"PRIMARY","WATER",5.81,NA,0.3,NA,1,NA,1,"S",196.6,NA,6,NA,28,NA,74.1,NA,NA,NA,NA,NA,NA,NA,2.6,NA,118,NA,0.003,"I",0.004,"U",1.9,NA,200,NA,0.098,"I",42,"A",41,NA,0.034,NA,0.71,NA,8.5,NA,23,"A",3,"I",3,"I",15,NA,17,NA,1,"AQ",59.2,NA,9.84,NA,17.3,NA,47.8,NA,0.29,"I",0.2,"U",0.01,"U",0.1,"I",0.4,"U",0.5,"U",95,"I",5.1,"I",0.2,"U",6.7,NA,0.02,"U",0.4,"U",0.01,"U",0.77,NA,0.1,"U",34,NA,8.4,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",56176,"Z4-LL-13010",2019-05-21 09:10:00,"PRIMARY","WATER",8.24,"J",0.3,NA,2.7,NA,1.4,NA,195,"J",8.13,"J",29,"J",107.5,"J",NA,NA,NA,NA,NA,NA,22,NA,118,NA,0.004,"I",0.004,"U",1.8,NA,205,NA,0.085,"I",12,NA,44,NA,0.017,NA,0.84,NA,12,NA,35,NA,2,"I",1.5,"U",7.8,NA,8.6,NA,2,"Q",38.3,NA,11.8,NA,8.6,NA,15.2,NA,0.2,"I",0.2,"U",0.01,"U",0.13,"I",3.15,NA,0.5,"U",30,"U",5.1,"I",0.2,"U",21.5,NA,0.02,"U",0.52,"I",0.01,"U",3.51,NA,0.1,"U",27,NA,2.11,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",56176,"Z4-LL-13010",2019-05-21 09:11:00,"BOTTOM","WATER",7.73,"J",2.2,NA,NA,NA,NA,NA,195,"J",7.75,"J",28.8,"J",100.3,"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",56176,"Z4-LL-13010",2019-05-21 09:15:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057,NA,0.48,"U",33,NA,1950,NA,14,"I",7100,NA,0.032,"I",9.7,"U",25.8,NA,0.48,"U",0.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4.04,NA,0.88,"I",17.8,NA,16.7,NA,0.16,"I",260,NA,3.2,NA,3700,NA,3.1,NA,0.12,"U",NA,NA,NA,NA
"181",56178,"Z4-LL-13012",2019-05-22 09:35:00,"PRIMARY","WATER",0.13,NA,0.3,NA,1,NA,0.3,NA,114.1,NA,6.15,NA,25.3,NA,2.7,NA,NA,NA,NA,NA,NA,NA,37,NA,97,NA,0.006,NA,0.005,"IG",1.4,NA,115,NA,0.056,"I",0.2,"U",200,NA,0.029,NA,1,NA,22,NA,11,NA,2,"I",0.9,"U",6.1,NA,6.6,NA,6.3,"Q",49.3,NA,17.3,NA,3.8,"I",15.8,NA,0.15,"U",0.2,"U",0.01,"U",0.05,"U",0.4,"U",0.5,"U",290,NA,5,"U",0.2,"U",5.1,NA,0.02,"U",0.4,"U",0.01,"U",0.65,NA,0.1,"U",11,"I",1.5,NA,0.79,"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",0,NA,2019-05-22 10:00:00,"FIELD BLANK","WATER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,"U",15,"U",0.002,"U",0.004,"U",0.1,"U",2,"U",0.035,"U",0.2,"U",2.5,"U",0.002,"U",0.08,"U",0.5,"U",0.2,"U",2,"U",NA,NA,NA,NA,NA,NA,1,"UQ",0.35,"U",0.075,"U",1,"U",1,"U",0.15,"U",0.2,"U",0.01,"U",0.05,"U",0.4,"U",0.5,"U",30,"U",5,"U",0.2,"U",0.5,"U",0.02,"U",0.4,"U",0.01,"U",0.05,"U",0.1,"U",5,"U",0.04,"U",0.3,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",56173,"Z4-LL-13007",2019-05-28 10:30:00,"PRIMARY","WATER",8.83,NA,0.3,NA,4.2,NA,0.7,NA,249.7,NA,8.76,NA,29.8,NA,116.5,NA,NA,NA,NA,NA,NA,NA,63,NA,140,"A",0.006,NA,0.004,"U",3.2,NA,254,NA,0.24,NA,11,NA,20,"A",0.023,NA,1.2,NA,13,NA,30,NA,5,"IA",1.5,"U",14,NA,14,NA,1,"Q",72.6,NA,19.9,NA,1.8,"I",16.7,NA,0.54,"I",0.2,"U",0.01,"U",0.11,"I",0.85,NA,0.5,"U",30,"U",5,"U",0.2,"U",18.1,NA,0.02,"U",0.4,"U",0.01,"U",1.42,NA,0.1,"U",20,NA,5.59,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",56173,"Z4-LL-13007",2019-05-28 10:31:00,"BOTTOM","WATER",0.73,NA,3.7,NA,NA,NA,NA,NA,248.5,NA,6.98,NA,27.9,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",56173,"Z4-LL-13007",2019-05-28 10:35:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,1.3,"I",120,NA,4380,NA,24,NA,15900,NA,0.128,NA,15,"I",73.6,NA,4.2,NA,0.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,15.5,NA,6.79,NA,33.1,NA,66.7,NA,0.5,NA,2000,NA,39,NA,31000,NA,39,NA,0.12,"U",NA,NA,NA,NA
"186",56175,"Z4-LL-13009",2019-05-29 10:35:00,"PRIMARY","WATER",7.78,NA,0.3,NA,4.6,NA,1.2,NA,122.6,NA,7.21,NA,29.8,NA,102.6,NA,NA,NA,NA,NA,NA,NA,11,NA,83,NA,0.003,"I",0.34,NA,2.9,"A",124,NA,0.035,"U",18,NA,39,NA,0.016,NA,0.43,NA,5.8,NA,14,NA,3,"I",0.98,"U",7.6,NA,8.2,NA,1,"Q",35.9,NA,6.73,NA,10.2,NA,4.9,NA,0.4,"I",0.2,"U",0.01,"U",0.057,"I",0.57,"I",0.5,"U",71,"I",5,"U",0.2,"U",6,NA,0.02,"U",0.4,"U",0.01,"U",0.47,NA,0.1,"U",79,NA,4.64,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",56175,"Z4-LL-13009",2019-05-29 10:36:00,"BOTTOM","WATER",2.87,NA,4.1,NA,NA,NA,NA,NA,121.7,NA,6.1,NA,27.4,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",56175,"Z4-LL-13009",2019-05-29 10:40:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,0.39,"U",34,NA,3800,NA,11,"I",6130,NA,0.024,"I",7.9,"U",55.8,NA,1.8,NA,0.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2.08,NA,0.4,"I",12.4,NA,10.6,NA,0.29,"I",310,NA,9.4,NA,4500,NA,9.4,NA,0.12,"U",NA,NA,NA,NA
"189",56172,"Z4-LL-13005",2019-05-30 13:43:00,"PRIMARY","WATER",9.52,NA,0.3,NA,1.6,NA,1.6,"S",174.4,NA,9.13,NA,32.4,NA,132,NA,NA,NA,NA,NA,NA,NA,45,NA,113,NA,0.008,NA,0.004,"I",1.8,NA,172,NA,0.12,NA,15,NA,20,"A",0.013,NA,0.73,NA,9.4,NA,15,NA,2,"U",0.98,"U",2.5,"I",2.4,NA,1,"UQ",70.9,NA,21.2,NA,4,NA,1.3,"I",1.2,NA,0.2,"U",0.01,"U",0.055,"I",0.4,"U",0.5,"U",30,"U",5,"U",0.2,"U",7.8,NA,0.02,"U",0.4,"U",0.01,"U",0.54,NA,0.1,"U",5,"U",4.38,NA,0.3,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
